Rating,TrainID,Segmentation,Goal,HealthLimit,Tire,Time,Quant,Type,BodyPart,Equipment,Level
9,1949,0,1,0,1,11,0,4,14,4,2
5,1949,2,0,0,3,9,2,4,14,4,2
2,1949,0,1,0,2,88,6,4,14,4,2
6,1949,1,1,8,1,75,3,4,14,4,2
8,1949,1,1,0,1,116,6,4,14,4,2
6,1949,2,2,0,2,100,7,4,14,4,2
7,1949,0,1,17,3,13,0,4,14,4,2
10,1950,2,0,0,3,86,6,4,14,4,2
2,1950,2,0,0,5,43,0,4,14,4,2
7,1950,2,1,0,4,85,5,4,14,4,2
5,1950,2,0,0,3,85,6,4,14,4,2
10,1950,2,2,0,2,120,10,4,14,4,2
3,1950,0,2,0,3,15,3,4,14,4,2
7,1950,0,0,9,0,52,4,4,14,4,2
1,1950,0,0,0,2,94,9,4,14,4,2
6,1950,0,1,0,5,32,3,4,14,4,2
4,1950,0,0,0,0,68,4,4,14,4,2
5,1950,2,0,0,1,39,2,4,14,4,2
3,1950,2,2,0,2,116,7,4,14,4,2
10,1950,2,2,0,2,35,1,4,14,4,2
7,1950,2,2,0,0,83,4,4,14,4,2
3,1950,1,1,0,3,27,2,4,14,4,2
8,1950,2,0,14,2,77,3,4,14,4,2
1,1950,2,0,0,5,40,3,4,14,4,2
6,1950,0,1,7,5,27,3,4,14,4,2
5,1950,2,1,0,5,31,1,4,14,4,2
5,1950,2,1,0,5,32,3,4,14,4,2
7,1950,1,0,0,1,92,9,4,14,4,2
10,1950,2,0,0,0,83,5,4,14,4,2
10,1950,1,1,0,4,108,6,4,14,4,2
6,1950,2,1,0,4,10,2,4,14,4,2
4,1950,0,2,9,0,108,7,4,14,4,2
5,1950,2,0,0,5,13,1,4,14,4,2
5,1950,0,0,0,1,59,6,4,14,4,2
4,1950,1,2,8,2,100,7,4,14,4,2
5,1950,0,0,0,2,86,4,4,14,4,2
3,1950,2,0,0,3,46,2,4,14,4,2
6,1950,1,2,0,5,56,5,4,14,4,2
8,1950,1,1,0,0,26,2,4,14,4,2
7,1950,1,0,0,2,101,8,4,14,4,2
3,1950,0,2,0,4,112,8,4,14,4,2
6,1950,0,1,12,0,27,1,4,14,4,2
4,1950,1,2,0,5,29,2,4,14,4,2
4,1950,1,1,0,2,54,4,4,14,4,2
8,1950,2,2,0,2,60,3,4,14,4,2
9,1950,1,2,0,5,77,5,4,14,4,2
9,1950,1,1,0,4,59,6,4,14,4,2
1,1951,0,0,0,2,23,1,4,14,4,2
5,1951,2,2,0,1,46,2,4,14,4,2
9,1951,1,2,0,1,51,4,4,14,4,2
2,1951,1,0,0,1,114,7,4,14,4,2
7,1951,0,0,0,0,60,4,4,14,4,2
2,1951,2,0,0,0,98,9,4,14,4,2
10,1951,1,1,0,5,55,3,4,14,4,2
8,1951,0,0,12,1,75,6,4,14,4,2
7,1951,2,0,0,2,10,3,4,14,4,2
10,1951,1,0,0,5,7,3,4,14,4,2
1,1951,0,2,0,2,24,0,4,14,4,2
2,1951,1,2,0,4,83,6,4,14,4,2
2,1951,0,1,0,0,7,3,4,14,4,2
3,1951,2,0,0,1,49,2,4,14,4,2
8,1951,1,1,0,4,48,1,4,14,4,2
8,1951,1,0,0,2,24,3,4,14,4,2
10,1951,2,1,0,1,114,6,4,14,4,2
10,1951,0,1,0,2,93,9,4,14,4,2
3,1951,0,0,0,3,32,2,4,14,4,2
8,1951,2,1,0,2,44,2,4,14,4,2
10,1951,1,1,0,1,60,3,4,14,4,2
9,1951,0,0,0,3,17,3,4,14,4,2
1,1951,1,0,5,3,76,5,4,14,4,2
6,1951,0,1,0,3,93,6,4,14,4,2
5,1951,1,1,0,0,85,6,4,14,4,2
1,1951,0,2,0,4,120,6,4,14,4,2
1,1951,1,0,0,2,13,3,4,14,4,2
10,1951,2,0,0,4,26,3,4,14,4,2
1,1951,0,2,0,2,88,5,4,14,4,2
2,1951,1,0,0,5,86,6,4,14,4,2
8,1951,2,1,0,4,91,9,4,14,4,2
3,1951,1,1,0,2,110,9,4,14,4,2
5,1951,0,2,0,3,79,6,4,14,4,2
10,1951,2,2,0,2,35,3,4,14,4,2
6,1951,1,0,4,4,115,10,4,14,4,2
1,1951,0,0,0,0,33,3,4,14,4,2
1,1951,0,2,0,4,50,8,4,14,4,2
4,1951,2,1,0,4,101,10,4,14,4,2
9,1951,2,2,0,4,117,6,4,14,4,2
2,1951,0,0,0,4,41,1,4,14,4,2
6,1952,1,1,0,2,50,10,4,14,4,2
4,1952,1,1,0,1,24,0,4,14,4,2
7,1952,2,1,5,0,88,3,4,14,4,2
10,1952,0,0,0,2,91,9,4,14,4,2
5,1952,1,1,0,4,80,3,4,14,4,2
1,1952,2,2,0,1,108,10,4,14,4,2
1,1952,0,2,0,0,81,6,4,14,4,2
8,1952,2,2,0,3,111,8,4,14,4,2
7,1952,1,0,0,2,101,8,4,14,4,2
8,1952,2,1,0,4,111,6,4,14,4,2
10,1952,2,0,2,1,83,5,4,14,4,2
10,1952,2,2,0,4,35,0,4,14,4,2
8,1952,1,0,0,4,83,6,4,14,4,2
2,1952,1,1,0,2,110,10,4,14,4,2
2,1952,2,2,0,1,88,6,4,14,4,2
6,1952,2,1,0,3,63,6,4,14,4,2
5,1952,0,0,0,0,70,5,4,14,4,2
10,1952,1,2,0,1,62,3,4,14,4,2
3,1952,1,1,0,1,42,1,4,14,4,2
5,1952,2,1,0,0,5,2,4,14,4,2
1,1952,2,0,0,0,40,3,4,14,4,2
4,1952,0,2,0,4,14,2,4,14,4,2
10,1952,1,1,0,4,31,1,4,14,4,2
2,1952,2,2,0,3,49,1,4,14,4,2
3,1952,0,0,3,5,63,5,4,14,4,2
5,1952,1,2,0,5,88,3,4,14,4,2
1,1952,2,1,0,3,11,1,4,14,4,2
7,1952,1,1,0,0,87,6,4,14,4,2
6,1952,1,0,0,5,68,5,4,14,4,2
3,1952,0,1,0,5,97,7,4,14,4,2
8,1952,1,1,0,1,31,0,4,14,4,2
7,1952,1,1,0,4,67,5,4,14,4,2
7,1952,1,2,0,1,105,7,4,14,4,2
6,1952,1,0,0,2,94,10,4,14,4,2
4,1952,0,2,0,0,115,9,4,14,4,2
5,1952,0,1,0,2,15,1,4,14,4,2
7,1952,0,1,0,0,45,1,4,14,4,2
3,1952,2,1,0,0,2,2,4,14,4,2
8,1952,1,1,0,2,25,0,4,14,4,2
5,1952,1,0,0,0,91,6,4,14,4,2
10,1953,2,1,0,2,29,1,4,14,4,2
2,1953,2,1,0,1,57,6,4,14,4,2
10,1953,1,0,0,1,44,0,4,14,4,2
6,1953,2,2,0,1,22,0,4,14,4,2
2,1953,2,2,0,5,55,4,4,14,4,2
3,1953,2,1,0,2,39,2,4,14,4,2
2,1953,1,0,0,1,117,7,4,14,4,2
1,1953,2,2,0,4,76,3,4,14,4,2
3,1953,1,2,0,2,7,3,4,14,4,2
10,1953,0,2,0,2,58,3,4,14,4,2
6,1953,0,1,0,2,94,9,4,14,4,2
5,1953,2,1,15,2,92,6,4,14,4,2
6,1953,2,2,0,4,25,0,4,14,4,2
2,1953,1,2,0,5,84,6,4,14,4,2
4,1953,2,0,0,0,20,0,4,14,4,2
4,1953,0,1,0,2,66,5,4,14,4,2
4,1953,1,0,0,2,41,2,4,14,4,2
1,1953,0,2,0,3,39,1,4,14,4,2
1,1953,1,2,0,0,31,3,4,14,4,2
9,1953,2,1,0,2,20,0,4,14,4,2
2,1953,0,1,0,3,25,1,4,14,4,2
5,1953,2,1,0,0,116,10,4,14,4,2
4,1953,0,2,0,3,31,3,4,14,4,2
2,1953,2,1,0,4,35,2,4,14,4,2
3,1953,0,0,0,3,36,0,4,14,4,2
6,1953,0,2,0,3,68,3,4,14,4,2
3,1953,2,0,0,4,30,3,4,14,4,2
3,1953,0,0,0,0,100,7,4,14,4,2
4,1953,2,1,0,1,82,6,4,14,4,2
8,1953,2,1,0,3,13,2,4,14,4,2
1,1953,2,0,0,4,68,4,4,14,4,2
9,1953,1,2,0,2,61,3,4,14,4,2
7,1953,0,2,16,5,67,5,4,14,4,2
6,1953,1,2,0,0,4,0,4,14,4,2
8,1953,2,2,0,5,40,0,4,14,4,2
7,1953,1,2,0,2,80,6,4,14,4,2
4,1953,1,0,0,4,86,4,4,14,4,2
6,1953,1,0,0,4,32,3,4,14,4,2
2,1953,2,1,0,0,36,2,4,14,4,2
9,1953,2,1,0,1,83,6,4,14,4,2
2,1954,2,0,0,3,97,7,4,14,4,2
1,1954,2,1,0,4,100,10,4,14,4,2
5,1954,2,2,0,2,31,2,4,14,4,2
9,1954,0,1,0,1,20,1,4,14,4,2
7,1954,2,1,0,1,32,1,4,14,4,2
9,1954,2,2,6,1,20,2,4,14,4,2
8,1954,2,2,2,2,55,4,4,14,4,2
5,1954,1,1,14,0,116,9,4,14,4,2
7,1954,0,1,0,5,10,3,4,14,4,2
2,1954,2,2,0,4,112,8,4,14,4,2
4,1954,1,1,0,2,8,3,4,14,4,2
7,1954,2,0,0,0,105,8,4,14,4,2
6,1954,1,0,0,0,14,2,4,14,4,2
9,1954,2,2,0,2,113,8,4,14,4,2
5,1954,0,1,0,2,37,2,4,14,4,2
8,1954,2,1,0,1,15,1,4,14,4,2
7,1954,0,1,0,3,95,8,4,14,4,2
2,1954,1,0,0,5,91,6,4,14,4,2
4,1954,2,1,0,4,71,3,4,14,4,2
9,1954,2,1,0,2,114,9,4,14,4,2
5,1954,2,0,0,0,79,4,4,14,4,2
10,1954,1,1,0,3,70,5,4,14,4,2
4,1954,2,0,10,4,44,3,4,14,4,2
7,1954,1,0,0,2,35,3,4,14,4,2
1,1954,2,0,0,2,91,9,4,14,4,2
3,1954,1,2,0,3,81,5,4,14,4,2
10,1954,1,1,0,2,65,4,4,14,4,2
9,1954,1,2,0,0,43,3,4,14,4,2
6,1954,2,1,0,0,16,3,4,14,4,2
8,1954,1,1,0,5,38,3,4,14,4,2
1,1954,1,2,12,5,26,0,4,14,4,2
5,1954,1,1,14,5,31,2,4,14,4,2
3,1954,2,1,0,0,80,3,4,14,4,2
5,1954,1,0,0,0,4,0,4,14,4,2
8,1954,1,2,0,2,11,3,4,14,4,2
5,1954,2,0,6,0,69,3,4,14,4,2
9,1954,0,0,9,1,64,5,4,14,4,2
6,1954,1,1,0,5,26,0,4,14,4,2
8,1954,2,0,0,2,6,3,4,14,4,2
4,1954,1,2,13,2,3,0,4,14,4,2
1,1955,1,0,0,2,32,2,4,14,4,2
8,1955,0,2,0,1,6,3,4,14,4,2
1,1955,1,1,6,3,79,4,4,14,4,2
8,1955,2,1,0,4,25,0,4,14,4,2
7,1955,0,0,0,5,53,3,4,14,4,2
2,1955,1,0,0,4,1,3,4,14,4,2
7,1955,0,2,11,3,30,2,4,14,4,2
5,1955,2,1,0,3,115,7,4,14,4,2
8,1955,0,2,0,5,92,7,4,14,4,2
10,1955,1,2,0,3,90,10,4,14,4,2
1,1955,2,2,0,0,79,3,4,14,4,2
8,1955,1,0,0,5,28,3,4,14,4,2
7,1955,2,1,0,5,107,7,4,14,4,2
1,1955,1,2,0,3,30,2,4,14,4,2
8,1955,2,2,3,1,85,3,4,14,4,2
5,1955,2,1,0,2,65,5,4,14,4,2
9,1955,2,0,0,2,94,9,4,14,4,2
7,1955,2,2,0,2,66,4,4,14,4,2
9,1955,2,2,0,5,48,0,4,14,4,2
10,1955,0,1,10,0,92,7,4,14,4,2
5,1955,2,2,2,1,97,10,4,14,4,2
5,1955,0,2,0,4,14,0,4,14,4,2
9,1955,0,0,0,2,1,2,4,14,4,2
1,1955,1,2,0,0,33,3,4,14,4,2
3,1955,1,1,8,5,68,6,4,14,4,2
2,1955,2,2,2,1,105,8,4,14,4,2
6,1955,2,2,0,2,63,6,4,14,4,2
8,1955,1,2,0,2,30,1,4,14,4,2
8,1955,2,2,0,2,35,1,4,14,4,2
2,1955,2,0,0,4,120,10,4,14,4,2
5,1955,1,1,0,2,106,7,4,14,4,2
4,1955,2,2,0,3,109,7,4,14,4,2
3,1955,0,0,0,2,120,7,4,14,4,2
3,1955,1,1,0,3,68,4,4,14,4,2
8,1955,1,1,0,5,91,8,4,14,4,2
3,1955,2,2,2,4,65,6,4,14,4,2
5,1955,2,1,16,5,38,2,4,14,4,2
8,1955,2,2,0,0,58,6,4,14,4,2
5,1955,0,2,0,2,57,4,4,14,4,2
8,1955,2,1,0,5,91,10,4,14,4,2
7,1956,0,1,0,1,55,4,4,14,4,2
8,1956,1,1,0,2,48,2,4,14,4,2
5,1956,0,2,16,5,60,5,4,14,4,2
9,1956,1,2,0,5,93,7,4,14,4,2
2,1956,0,0,0,2,30,0,4,14,4,2
7,1956,0,1,0,1,8,0,4,14,4,2
10,1956,1,0,0,5,70,5,4,14,4,2
1,1956,2,1,3,2,61,5,4,14,4,2
3,1956,2,0,0,4,107,6,4,14,4,2
5,1956,2,0,16,5,113,9,4,14,4,2
5,1956,1,2,0,2,24,0,4,14,4,2
1,1956,2,0,0,0,116,10,4,14,4,2
5,1956,0,1,0,1,79,5,4,14,4,2
10,1956,2,2,5,3,101,7,4,14,4,2
1,1956,0,0,0,1,1,1,4,14,4,2
5,1956,2,0,0,3,40,3,4,14,4,2
5,1956,0,0,10,5,81,6,4,14,4,2
3,1956,0,2,0,3,12,1,4,14,4,2
9,1956,2,1,0,2,7,1,4,14,4,2
8,1956,2,0,0,5,98,8,4,14,4,2
9,1956,2,1,0,0,62,6,4,14,4,2
5,1956,0,0,0,2,115,7,4,14,4,2
3,1956,1,2,16,1,91,10,4,14,4,2
3,1956,2,0,0,2,93,7,4,14,4,2
8,1956,1,1,0,5,106,10,4,14,4,2
3,1956,1,0,0,0,16,1,4,14,4,2
3,1956,1,0,0,4,76,5,4,14,4,2
1,1956,2,1,6,3,13,1,4,14,4,2
2,1956,2,1,0,4,79,3,4,14,4,2
6,1956,0,2,0,2,69,4,4,14,4,2
9,1956,1,1,0,1,30,1,4,14,4,2
7,1956,0,0,15,3,3,1,4,14,4,2
1,1956,1,2,12,4,8,3,4,14,4,2
2,1956,2,2,0,3,27,3,4,14,4,2
8,1956,2,2,0,2,105,10,4,14,4,2
8,1956,1,2,0,3,82,3,4,14,4,2
7,1956,1,2,0,4,23,1,4,14,4,2
3,1956,1,2,0,0,118,7,4,14,4,2
6,1956,1,0,0,5,109,8,4,14,4,2
4,1956,1,0,0,2,32,1,4,14,4,2
1,1957,1,2,0,0,83,5,4,14,4,2
2,1957,1,0,0,1,9,3,4,14,4,2
7,1957,2,2,0,3,99,6,4,14,4,2
5,1957,0,0,8,0,16,0,4,14,4,2
1,1957,2,2,17,1,1,2,4,14,4,2
5,1957,2,1,0,3,28,0,4,14,4,2
10,1957,0,1,0,1,75,3,4,14,4,2
3,1957,2,1,7,2,36,2,4,14,4,2
5,1957,1,2,0,3,66,6,4,14,4,2
8,1957,2,2,0,5,60,6,4,14,4,2
2,1957,1,0,0,2,74,6,4,14,4,2
4,1957,0,2,0,5,16,2,4,14,4,2
4,1957,0,1,0,5,57,5,4,14,4,2
5,1957,2,0,0,4,52,4,4,14,4,2
9,1957,2,0,0,3,99,8,4,14,4,2
7,1957,0,0,0,1,72,5,4,14,4,2
9,1957,1,1,0,3,74,3,4,14,4,2
6,1957,2,0,0,0,104,9,4,14,4,2
6,1957,0,1,0,1,38,1,4,14,4,2
8,1957,1,1,0,3,7,0,4,14,4,2
9,1957,2,0,0,5,113,7,4,14,4,2
3,1957,2,1,0,0,7,2,4,14,4,2
8,1957,1,0,0,3,86,3,4,14,4,2
5,1957,1,0,0,1,31,1,4,14,4,2
4,1957,2,2,0,5,105,7,4,14,4,2
8,1957,0,1,0,5,84,3,4,14,4,2
9,1957,2,2,13,2,55,4,4,14,4,2
4,1957,2,2,0,1,60,4,4,14,4,2
8,1957,1,1,0,2,7,0,4,14,4,2
6,1957,2,2,0,0,22,2,4,14,4,2
7,1957,1,2,0,2,101,7,4,14,4,2
7,1957,1,2,0,3,31,1,4,14,4,2
10,1957,0,0,4,5,52,4,4,14,4,2
10,1957,0,0,0,3,46,0,4,14,4,2
3,1957,1,2,0,3,26,1,4,14,4,2
9,1957,1,2,0,3,101,6,4,14,4,2
6,1957,2,1,0,1,9,0,4,14,4,2
7,1957,0,1,10,0,86,4,4,14,4,2
6,1957,1,2,0,0,97,6,4,14,4,2
9,1957,0,1,0,5,29,2,4,14,4,2
4,1958,1,1,5,0,12,2,4,14,4,2
8,1958,0,0,0,1,15,2,4,14,4,2
1,1958,1,0,0,3,12,1,4,14,4,2
1,1958,1,2,0,2,46,0,4,14,4,2
4,1958,0,1,0,5,79,6,4,14,4,2
1,1958,2,0,4,0,48,0,4,14,4,2
8,1958,1,1,0,3,50,6,4,14,4,2
8,1958,1,1,0,0,55,5,4,14,4,2
10,1958,0,2,0,1,13,2,4,14,4,2
6,1958,0,0,0,0,90,10,4,14,4,2
10,1958,2,0,0,4,70,4,4,14,4,2
5,1958,2,1,0,4,53,5,4,14,4,2
4,1958,1,0,0,2,58,3,4,14,4,2
2,1958,1,2,0,2,38,0,4,14,4,2
5,1958,1,2,0,1,7,1,4,14,4,2
8,1958,2,2,0,3,63,3,4,14,4,2
10,1958,1,0,9,2,7,1,4,14,4,2
5,1958,2,2,4,1,91,10,4,14,4,2
7,1958,1,0,8,0,56,5,4,14,4,2
1,1958,1,2,0,2,104,7,4,14,4,2
6,1958,0,2,0,4,77,6,4,14,4,2
7,1958,0,2,0,3,38,2,4,14,4,2
4,1958,0,1,0,3,25,0,4,14,4,2
6,1958,1,0,0,3,58,5,4,14,4,2
5,1958,0,1,0,3,2,3,4,14,4,2
3,1958,2,1,0,1,12,2,4,14,4,2
5,1958,1,2,0,1,110,7,4,14,4,2
5,1958,1,0,0,4,22,1,4,14,4,2
8,1958,1,2,0,0,93,9,4,14,4,2
1,1958,0,0,0,4,107,6,4,14,4,2
7,1958,1,2,2,5,21,2,4,14,4,2
7,1958,0,2,0,0,36,0,4,14,4,2
4,1958,0,2,0,1,49,1,4,14,4,2
6,1958,2,2,0,2,74,6,4,14,4,2
2,1958,1,0,0,1,47,2,4,14,4,2
2,1958,1,2,0,4,49,0,4,14,4,2
8,1958,0,2,0,3,93,9,4,14,4,2
6,1958,1,0,0,3,118,8,4,14,4,2
1,1958,0,2,0,1,8,2,4,14,4,2
9,1958,2,1,0,2,111,6,4,14,4,2
7,1959,1,1,0,4,115,7,4,14,4,2
7,1959,2,2,0,0,46,0,4,14,4,2
4,1959,1,1,0,2,0,7,4,14,4,2
4,1959,0,2,0,1,76,3,4,14,4,2
2,1959,1,2,5,4,25,3,4,14,4,2
7,1959,1,1,0,3,36,1,4,14,4,2
7,1959,1,0,0,3,94,9,4,14,4,2
9,1959,0,1,0,0,35,1,4,14,4,2
3,1959,1,1,0,1,103,6,4,14,4,2
2,1959,0,2,8,5,107,8,4,14,4,2
5,1959,1,0,0,4,78,3,4,14,4,2
10,1959,1,1,0,3,86,6,4,14,4,2
6,1959,0,0,17,5,120,10,4,14,4,2
8,1959,1,1,0,5,110,6,4,14,4,2
1,1959,0,1,0,0,24,0,4,14,4,2
2,1959,2,1,0,1,31,2,4,14,4,2
7,1959,1,2,0,3,68,4,4,14,4,2
2,1959,1,1,0,2,64,3,4,14,4,2
7,1959,1,0,0,1,50,9,4,14,4,2
8,1959,2,1,0,3,45,3,4,14,4,2
10,1959,2,2,0,2,84,4,4,14,4,2
5,1959,0,1,0,5,33,3,4,14,4,2
9,1959,1,2,14,1,112,9,4,14,4,2
5,1959,0,2,0,4,91,6,4,14,4,2
7,1959,1,1,0,3,56,5,4,14,4,2
10,1959,0,1,16,5,80,5,4,14,4,2
7,1959,0,1,0,5,31,2,4,14,4,2
7,1959,0,2,0,0,16,0,4,14,4,2
2,1959,2,2,0,5,15,2,4,14,4,2
5,1959,2,1,0,0,101,9,4,14,4,2
5,1959,0,2,0,5,85,4,4,14,4,2
7,1959,0,1,0,1,104,6,4,14,4,2
2,1959,1,2,10,5,32,0,4,14,4,2
7,1959,1,1,0,5,1,0,4,14,4,2
7,1959,0,2,12,1,87,4,4,14,4,2
4,1959,0,0,0,5,65,4,4,14,4,2
7,1959,1,2,17,2,87,4,4,14,4,2
8,1959,0,2,0,1,115,8,4,14,4,2
10,1959,2,2,0,0,100,7,4,14,4,2
10,1959,1,1,0,3,21,0,4,14,4,2
1,1960,2,1,5,3,48,0,4,14,4,2
6,1960,1,0,0,3,29,3,4,14,4,2
5,1960,2,1,4,0,31,0,4,14,4,2
9,1960,0,2,14,0,104,7,4,14,4,2
8,1960,0,0,0,1,87,5,4,14,4,2
4,1960,1,0,0,1,101,6,4,14,4,2
1,1960,2,0,0,3,22,1,4,14,4,2
9,1960,1,1,0,3,96,9,4,14,4,2
2,1960,2,0,5,3,16,0,4,14,4,2
5,1960,1,2,0,3,90,8,4,14,4,2
8,1960,2,1,0,2,9,2,4,14,4,2
3,1960,1,2,0,5,53,4,4,14,4,2
2,1960,0,1,0,1,97,9,4,14,4,2
5,1960,2,1,0,3,2,0,4,14,4,2
8,1960,0,0,12,5,0,9,4,14,4,2
7,1960,1,0,0,1,0,7,4,14,4,2
1,1960,0,1,0,0,71,5,4,14,4,2
5,1960,1,2,0,2,74,3,4,14,4,2
5,1960,1,0,0,0,33,1,4,14,4,2
9,1960,2,0,0,3,104,6,4,14,4,2
10,1960,1,0,0,0,92,7,4,14,4,2
6,1960,2,0,5,2,29,2,4,14,4,2
9,1960,0,0,0,1,24,3,4,14,4,2
5,1960,2,0,0,4,104,8,4,14,4,2
3,1960,2,2,0,2,71,4,4,14,4,2
7,1960,2,2,0,4,53,5,4,14,4,2
7,1960,0,0,0,0,27,0,4,14,4,2
9,1960,1,0,0,4,80,6,4,14,4,2
6,1960,1,0,0,2,62,6,4,14,4,2
7,1960,2,2,0,2,107,7,4,14,4,2
10,1960,0,0,17,5,75,6,4,14,4,2
8,1960,1,1,0,0,30,3,4,14,4,2
6,1960,0,0,10,4,78,3,4,14,4,2
5,1960,0,1,0,3,9,2,4,14,4,2
3,1960,0,1,0,5,79,5,4,14,4,2
5,1960,1,0,0,4,84,6,4,14,4,2
8,1960,2,1,0,2,102,8,4,14,4,2
8,1960,0,0,0,3,93,8,4,14,4,2
8,1960,2,0,11,3,29,1,4,14,4,2
5,1960,0,1,13,5,7,2,4,14,4,2
4,1961,0,1,0,4,80,4,4,14,4,2
3,1961,1,2,0,0,75,4,4,14,4,2
4,1961,0,0,0,3,77,5,4,14,4,2
1,1961,0,0,6,0,39,0,4,14,4,2
8,1961,0,0,0,0,87,4,4,14,4,2
2,1961,2,2,0,4,2,0,4,14,4,2
2,1961,0,2,0,4,15,1,4,14,4,2
5,1961,2,1,0,3,28,1,4,14,4,2
3,1961,2,0,0,1,43,1,4,14,4,2
1,1961,0,0,0,3,119,10,4,14,4,2
6,1961,1,2,0,3,75,3,4,14,4,2
5,1961,1,1,0,1,65,4,4,14,4,2
2,1961,1,0,0,2,98,9,4,14,4,2
7,1961,2,1,0,0,27,1,4,14,4,2
7,1961,1,2,0,4,54,3,4,14,4,2
5,1961,0,2,0,0,78,4,4,14,4,2
8,1961,1,0,0,0,34,1,4,14,4,2
7,1961,1,2,0,3,109,8,4,14,4,2
3,1961,1,1,0,0,76,6,4,14,4,2
9,1961,1,1,0,1,37,2,4,14,4,2
4,1961,2,2,12,4,0,8,4,14,4,2
4,1961,1,1,0,4,89,5,4,14,4,2
2,1961,0,1,0,2,23,2,4,14,4,2
3,1961,2,2,0,2,60,5,4,14,4,2
6,1961,2,2,0,3,37,1,4,14,4,2
6,1961,1,2,0,1,116,10,4,14,4,2
2,1961,2,1,6,5,111,10,4,14,4,2
3,1961,2,2,0,5,44,2,4,14,4,2
5,1961,2,1,1,1,13,0,4,14,4,2
6,1961,2,0,0,5,92,6,4,14,4,2
9,1961,1,2,0,4,69,6,4,14,4,2
9,1961,1,1,0,4,41,3,4,14,4,2
1,1961,2,1,10,5,94,8,4,14,4,2
8,1961,1,0,0,1,79,3,4,14,4,2
4,1961,1,1,13,1,109,7,4,14,4,2
2,1961,0,1,0,3,84,5,4,14,4,2
6,1961,1,2,12,3,32,2,4,14,4,2
2,1961,0,1,0,5,12,2,4,14,4,2
2,1961,1,1,0,2,102,6,4,14,4,2
5,1961,2,0,0,4,6,2,4,14,4,2
10,1962,2,0,0,0,68,3,4,14,4,2
8,1962,1,2,0,1,39,3,4,14,4,2
10,1962,1,2,0,3,17,2,4,14,4,2
6,1962,1,2,9,5,23,2,4,14,4,2
7,1962,2,2,0,0,82,5,4,14,4,2
10,1962,1,1,0,3,96,7,4,14,4,2
5,1962,2,0,0,2,120,10,4,14,4,2
3,1962,2,1,0,1,66,4,4,14,4,2
8,1962,2,0,0,3,79,3,4,14,4,2
10,1962,1,1,0,1,15,0,4,14,4,2
6,1962,0,2,0,1,33,2,4,14,4,2
1,1962,0,1,0,3,32,0,4,14,4,2
7,1962,0,0,0,0,4,1,4,14,4,2
10,1962,0,2,0,0,35,3,4,14,4,2
2,1962,0,0,0,4,69,3,4,14,4,2
1,1962,0,0,10,3,14,0,4,14,4,2
5,1962,0,0,0,0,23,1,4,14,4,2
5,1962,1,2,0,0,97,7,4,14,4,2
9,1962,2,2,15,1,46,0,4,14,4,2
6,1962,0,2,7,5,97,8,4,14,4,2
2,1962,1,1,0,1,96,8,4,14,4,2
7,1962,1,0,0,3,70,3,4,14,4,2
2,1962,2,2,0,1,32,0,4,14,4,2
3,1962,1,2,3,5,83,5,4,14,4,2
6,1962,0,2,0,2,94,10,4,14,4,2
10,1962,2,0,0,3,60,3,4,14,4,2
4,1962,1,0,0,3,83,6,4,14,4,2
1,1962,0,1,12,4,101,8,4,14,4,2
1,1962,2,2,0,0,60,5,4,14,4,2
5,1962,1,1,5,4,9,2,4,14,4,2
1,1962,2,0,0,3,109,9,4,14,4,2
1,1962,0,2,0,3,10,2,4,14,4,2
2,1962,1,2,9,5,82,5,4,14,4,2
2,1962,1,1,0,3,29,3,4,14,4,2
10,1962,0,1,0,5,89,6,4,14,4,2
5,1962,1,0,0,5,72,5,4,14,4,2
5,1962,2,1,0,0,10,0,4,14,4,2
3,1962,1,1,0,1,99,8,4,14,4,2
2,1962,1,2,0,1,105,9,4,14,4,2
4,1962,2,0,8,2,87,3,4,14,4,2
9,1963,2,2,0,1,11,0,4,14,4,2
10,1963,0,2,0,3,108,8,4,14,4,2
1,1963,2,2,0,1,3,1,4,14,4,2
10,1963,1,0,0,3,83,6,4,14,4,2
10,1963,0,1,0,3,109,7,4,14,4,2
4,1963,2,0,0,0,93,9,4,14,4,2
7,1963,0,2,0,4,20,0,4,14,4,2
8,1963,1,2,0,1,9,0,4,14,4,2
2,1963,2,0,0,2,99,6,4,14,4,2
5,1963,1,0,0,3,89,6,4,14,4,2
1,1963,1,0,17,0,16,3,4,14,4,2
5,1963,0,0,0,4,84,5,4,14,4,2
3,1963,0,2,13,5,8,2,4,14,4,2
9,1963,2,2,0,3,48,0,4,14,4,2
4,1963,0,2,0,2,54,3,4,14,4,2
1,1963,0,2,11,1,32,3,4,14,4,2
8,1963,2,0,0,4,58,5,4,14,4,2
5,1963,0,1,0,4,31,3,4,14,4,2
8,1963,2,1,0,0,29,0,4,14,4,2
9,1963,0,0,0,3,13,3,4,14,4,2
1,1963,1,2,0,0,78,5,4,14,4,2
6,1963,2,0,0,3,15,2,4,14,4,2
7,1963,0,1,0,5,56,6,4,14,4,2
2,1963,0,0,10,0,29,2,4,14,4,2
3,1963,1,0,0,0,4,1,4,14,4,2
9,1963,2,2,0,4,53,5,4,14,4,2
1,1963,1,1,0,3,32,1,4,14,4,2
6,1963,1,1,0,4,86,4,4,14,4,2
1,1963,0,1,0,3,22,2,4,14,4,2
4,1963,2,1,0,5,15,1,4,14,4,2
